UF,Sexo,Idade,Cor,Anos de Estudo,Renda
43,1,30,2,16,3000
43,0,30,2,12,2000
43,1,42,2,16,3500
43,1,44,2,12,1400
43,1,42,2,12,2000
43,1,33,2,14,1750
43,0,36,2,12,2000
43,0,34,2,16,1300
43,0,56,2,5,1900
43,0,26,4,13,1218
43,0,39,2,16,8000
43,1,35,2,9,1000
43,1,29,2,16,1000
43,1,39,2,16,10000
43,1,26,2,12,1400
43,0,69,2,2,1500
43,1,60,2,10,2500
43,0,22,8,10,1600
43,1,45,2,12,2000
43,1,43,2,16,2000
43,1,56,2,16,4200
43,0,36,2,16,1800
43,0,21,8,9,1200
43,0,36,2,15,3000
43,0,27,8,11,1600
43,0,38,2,12,2200
43,0,78,2,3,0
43,1,46,2,10,1100
43,0,39,2,12,2100
43,0,30,2,12,2000
43,0,47,2,16,4000
43,0,51,2,12,3100
43,1,61,2,4,1500
43,1,43,2,16,2100
43,1,37,2,12,1400
43,0,39,2,6,1000
43,0,67,8,9,300
43,0,29,2,12,2100
43,1,67,4,10,1000
43,0,28,8,12,600
43,0,35,8,12,2300
43,0,66,2,5,919
43,0,26,2,12,1335
43,0,40,8,6,2800
43,0,36,2,12,1600
43,1,38,2,12,2000
43,1,50,2,6,1500
43,0,47,2,9,1150
43,1,38,8,12,1400
43,1,37,4,9,788
43,0,29,2,9,1392
43,0,33,2,12,2300
43,0,33,8,14,3000
43,1,34,2,7,1200
43,0,38,8,6,2000
43,0,30,2,15,2300
43,0,19,8,11,1100
43,0,49,8,15,4000
43,0,37,8,12,3800
43,0,44,2,12,8000
43,0,24,2,16,1300
43,1,45,2,16,4000
43,0,43,2,16,3000
43,1,36,2,16,6000
43,0,65,2,6,7000
43,0,33,2,16,3200
43,0,68,2,16,1500
43,0,72,2,16,4000
43,1,40,2,5,788
43,0,66,2,14,0
43,0,65,2,4,700
43,1,45,2,12,200
43,0,32,2,12,2300
43,1,64,8,6,1450
43,1,67,2,6,100
43,0,27,2,5,1200
43,0,65,2,1,1000
43,0,70,2,5,300
43,0,42,2,8,800
43,0,71,2,4,600
43,0,60,2,6,1000
43,0,63,2,6,1625
43,1,68,2,3,70
43,1,37,8,3,788
43,1,71,2,6,170
43,0,69,2,6,750
43,1,63,2,5,300
43,0,51,2,6,3000
43,0,62,2,4,0
43,0,62,2,5,0
43,0,58,2,5,1450
43,0,31,2,12,1200
43,0,56,2,6,1500
43,0,76,2,5,800
43,0,58,2,6,70
43,0,75,2,5,400
43,0,66,2,6,500
43,0,65,2,1,600
43,0,31,8,10,1157
43,0,29,2,7,800
43,0,48,2,12,2500
43,0,53,2,6,1300
43,1,56,2,8,788
43,1,56,2,9,0
43,0,52,2,16,12000
43,0,53,2,9,1500
43,0,17,8,9,950
43,1,46,2,1,1000
43,0,71,2,5,0
43,1,34,8,13,1700
43,0,21,2,12,1800
43,0,55,2,5,415
43,0,47,8,6,250
43,0,41,8,5,0
43,1,71,2,1,0
43,0,63,2,6,370
43,0,72,8,4,0
43,0,86,2,3,0
43,1,58,2,4,0
43,0,42,8,4,125
43,0,37,2,7,1500
43,1,30,2,12,2700
43,0,29,2,14,2500
43,0,62,2,12,5000
43,0,32,2,15,5000
43,1,45,2,14,0
43,1,38,2,16,2000
43,0,34,2,12,2000
43,0,59,2,6,788
43,0,43,2,16,8700
43,1,59,2,11,1200
43,0,63,2,9,1000
43,0,51,2,7,1200
43,0,31,2,14,4200
43,0,39,2,16,3500
43,0,66,2,12,5000
43,0,36,2,12,4000
43,1,39,2,12,1700
43,1,43,2,7,804
43,0,44,2,1,1500
43,0,48,2,9,3000
43,0,33,2,16,5500
43,0,36,4,6,900
43,1,24,2,17,788
43,0,43,2,9,1700
43,0,50,2,9,800
43,0,38,2,7,1500
43,0,40,2,6,1200
43,1,36,2,12,998
43,0,42,2,11,2500
43,0,37,2,7,1500
43,1,60,4,1,1100
43,0,54,2,12,2000
43,0,43,2,9,1800
43,1,31,2,8,1800
43,0,56,2,12,1200
43,0,37,2,4,1600
43,0,63,2,14,2400
43,1,41,2,9,1200
43,0,28,2,10,2000
43,0,24,2,12,1500
43,1,40,2,12,1500
43,0,34,2,12,2300
43,0,24,2,9,1300
43,0,70,2,3,400
43,0,29,2,6,788
43,0,45,2,16,788
43,0,45,2,12,788
43,0,46,2,16,1200
43,1,58,2,6,790
43,1,26,2,13,2000
43,1,44,2,16,1700
43,0,47,2,6,2300
43,0,56,2,6,1500
43,1,37,2,8,920
43,0,31,2,12,3500
43,1,24,2,12,903
43,0,46,2,9,4500
43,1,39,2,16,1200
43,1,22,2,13,1200
43,0,34,2,12,1300
43,0,38,2,11,1300
43,0,54,2,12,1000
43,1,59,2,4,788
43,0,34,2,5,1000
43,0,52,2,9,2000
43,0,51,2,1,800
43,0,53,2,12,5000
43,0,32,2,9,4500
43,0,47,2,2,2500
43,1,53,2,12,2500
43,0,69,2,3,1100
43,0,47,2,5,1500
43,0,33,2,12,1600
43,1,31,2,7,1300
43,0,43,2,12,2000
43,0,48,2,6,788
43,0,56,2,11,0
43,0,46,2,6,4000
43,1,47,2,8,1534
43,0,39,2,12,6000
43,0,26,2,9,1000
43,1,42,2,6,1000
43,0,57,2,6,1800
43,0,29,2,12,1200
43,1,43,2,5,1100
43,0,37,2,12,1600
43,0,27,2,12,1300
43,0,41,2,9,2000
43,0,80,8,1,150
43,1,31,2,9,1650
43,1,22,2,10,950
43,1,45,2,12,1000
43,1,56,2,12,1200
43,0,34,2,12,500
43,1,45,2,7,788
43,0,38,2,6,2000
43,0,55,2,9,1200
43,0,43,2,12,2000
43,0,53,2,6,1500
43,0,41,2,9,5000
43,0,47,2,7,3000
43,0,65,2,5,0
43,0,45,2,12,5000
43,0,53,2,4,820
43,0,53,2,5,1100
43,0,65,2,5,2000
43,0,31,8,12,1500
43,0,39,8,12,2900
43,1,60,2,6,0
43,0,70,2,4,788
43,0,50,2,9,1270
43,0,32,2,6,1400
43,1,35,2,9,894
43,1,55,2,1,850
43,0,58,2,9,2364
43,1,49,2,9,1000
43,1,56,2,5,829
43,1,36,8,10,1100
43,0,31,2,12,2100
43,0,59,2,5,3000
43,0,74,2,1,3000
43,0,59,8,11,1100
43,0,47,8,9,2300
43,0,38,2,9,3000
43,1,36,2,13,2000
43,0,31,2,12,1380
43,0,46,2,4,3000
43,0,43,2,16,6000
43,0,48,2,14,8000
43,0,56,2,12,2000
43,0,47,2,15,1576
43,1,34,2,16,1700
43,1,26,2,16,3200
43,1,39,2,12,850
43,1,24,2,13,1200
43,1,47,2,16,6000
43,0,57,2,16,3000
43,1,53,2,12,1100
43,1,45,2,16,4000
43,1,32,8,16,1400
43,0,47,2,12,1700
43,1,44,2,16,2000
43,1,47,2,12,1800
43,1,47,2,16,5000
43,1,61,2,13,2200
43,1,45,2,8,1200
43,1,36,2,5,780
43,1,41,2,12,1300
43,0,64,2,5,900
43,0,38,2,4,1000
43,0,66,2,10,1000
43,0,70,2,6,0
43,0,32,2,13,800
43,0,58,2,9,1500
43,0,34,2,10,1900
43,1,56,2,13,0
43,1,41,2,8,1200
43,0,32,2,10,2000
43,1,52,2,8,1600
43,0,64,2,16,788
43,0,55,2,5,1300
43,0,56,2,5,1500
43,0,53,2,14,1000
43,0,30,2,14,4200
43,1,46,2,5,850
43,1,41,2,13,1500
43,0,68,2,12,800
43,1,37,2,12,3000
43,0,44,2,16,1200
43,0,57,2,12,4200
43,0,52,2,13,1500
43,1,57,2,12,1500
43,1,56,2,12,1500
43,0,50,2,16,7000
43,1,49,2,16,2000
43,1,58,2,16,6000
43,1,55,2,16,3200
43,0,37,2,12,1500
43,0,50,2,16,2000
43,1,48,2,16,5000
43,1,62,2,6,2000
43,0,57,2,9,1300
43,0,29,2,11,2000
43,1,50,2,10,900
43,0,59,2,16,6000
43,1,37,2,16,2000
43,0,43,2,15,10000
43,1,51,2,12,1200
43,0,37,2,16,2500
43,1,29,2,13,1800
43,1,31,2,13,4000
43,1,81,2,12,600
43,0,45,2,1,1300
43,1,52,4,12,300
43,0,34,2,14,3000
43,0,56,2,9,1600
43,1,39,2,13,1800
43,0,49,2,16,4000
43,0,40,2,16,5000
43,0,54,2,15,987
43,0,36,2,6,1200
43,0,36,2,9,500
43,0,39,2,9,1300
43,1,57,4,4,788
43,0,33,2,12,2500
43,0,29,2,9,4000
43,0,54,2,4,3000
43,1,43,2,7,1200
43,0,57,2,9,2500
43,0,51,4,12,1500
43,0,43,2,7,1500
43,0,37,2,6,1200
43,1,60,2,4,1500
43,0,55,2,12,1200
43,0,46,2,16,2500
43,0,64,2,12,500
43,0,59,2,12,10000
43,1,43,2,6,394
43,0,48,2,16,15000
43,1,58,2,12,1200
43,1,52,2,12,900
43,0,48,2,12,1500
43,0,39,2,6,2300
43,1,49,2,12,1500
43,0,43,2,15,2000
43,1,29,2,13,1500
43,0,37,2,12,2000
43,0,32,2,8,2000
43,0,40,4,13,2300
43,0,50,4,16,6000
43,0,35,2,9,2000
43,0,24,2,13,1042
43,0,49,2,12,1100
43,0,27,2,7,1300
43,1,69,2,9,2500
43,1,27,2,12,1200
43,0,27,2,12,1000
43,0,34,2,9,3000
43,0,56,2,6,1500
43,0,57,2,6,1100
43,0,61,2,5,1000
43,0,26,2,12,1000
43,0,43,2,16,1700
43,0,29,2,12,2000
43,1,53,2,6,1200
43,1,29,2,7,1068
43,0,58,2,6,1500
43,0,52,2,6,1500
43,0,47,2,12,2000
43,1,60,2,6,500
43,1,31,2,16,1200
43,0,44,2,11,2000
43,1,48,2,16,1100
43,0,35,2,12,1500
43,0,50,2,16,1700
43,1,49,2,4,788
43,1,21,2,9,900
43,0,59,2,2,1200
43,1,28,2,6,980
43,1,44,2,3,200
43,1,35,2,6,1200
43,1,53,2,4,1200
43,0,44,2,3,2000
43,0,59,2,12,3500
43,0,42,2,6,2000
43,0,60,2,16,1500
43,1,28,2,13,3000
43,1,31,2,16,4000
43,1,37,2,7,1200
43,1,55,2,9,1000
43,0,57,2,6,1400
43,0,43,2,9,3800
43,0,59,2,14,15000
43,0,31,2,8,1300
43,0,23,2,10,1200
43,1,67,2,1,400
43,0,58,2,12,1500
43,0,62,2,8,1000
43,1,75,2,5,788
43,0,65,2,9,1200
43,1,40,2,15,2500
43,1,47,2,12,3000
43,1,60,2,9,790
43,0,42,2,5,1200
43,0,37,2,5,788
43,0,59,2,4,1200
43,0,42,2,5,1500
43,0,31,2,12,1000
43,1,31,8,9,789
43,1,30,2,9,1500
43,0,42,2,9,1500
43,0,32,2,10,3000
43,1,58,8,3,788
43,0,37,2,8,2200
43,1,31,8,6,788
43,0,76,2,5,0
43,0,37,2,16,3000
43,1,47,4,15,8000
43,0,39,2,12,1500
43,0,52,2,9,1500
43,0,58,2,9,2500
43,0,60,2,5,1200
43,0,46,2,9,1500
43,1,27,2,12,1100
43,0,51,2,3,1300
43,0,48,2,6,900
43,1,35,2,7,938
43,1,44,4,12,2500
43,0,61,2,6,1200
43,1,35,2,7,1152
43,0,44,2,11,1100
43,1,47,2,9,850
43,0,34,8,10,1300
43,1,47,2,16,3000
43,0,26,2,7,1100
43,1,58,2,6,400
43,0,38,2,7,1000
43,1,59,2,12,800
43,1,46,2,16,3200
43,0,39,2,12,1400
43,0,61,4,6,1200
43,0,37,2,16,5000
43,0,40,2,16,4000
43,1,35,2,9,789
43,1,37,4,8,700
43,0,43,2,9,2200
43,0,33,2,9,1500
43,0,37,8,12,2000
43,1,37,0,12,1200
43,0,28,2,15,3500
43,1,53,2,13,500
43,0,51,2,5,2000
43,0,42,2,6,1800
43,0,47,2,9,1114
43,0,28,4,9,3000
43,0,55,2,16,5000
43,1,38,2,6,1500
43,0,57,8,3,1500
43,0,45,2,1,50
43,0,52,4,4,700
43,0,42,8,9,980
43,1,19,8,12,788
43,0,23,2,6,1200
43,0,51,2,4,1000
43,0,23,8,12,1200
43,0,27,2,9,850
43,1,37,4,3,1000
43,0,55,2,8,1500
43,0,41,4,9,1000
43,0,61,2,16,9000
43,1,69,2,16,3500
43,0,49,2,10,1500
43,1,46,2,12,1100
43,0,45,2,14,8000
43,0,64,2,9,1500
43,0,27,8,12,1500
43,0,64,2,14,1200
43,1,32,2,16,4000
43,0,42,2,9,4500
43,0,30,2,16,2000
43,0,68,2,5,0
43,0,28,2,8,1600
43,1,42,2,12,220
43,0,59,8,12,1000
43,0,44,2,4,1200
43,1,46,2,6,788
43,1,36,2,7,400
43,0,33,2,8,1100
43,0,41,2,5,1800
43,0,47,8,6,1000
43,0,32,4,12,1600
43,0,35,2,13,2100
43,0,42,8,9,1600
43,1,27,2,9,1200
43,0,33,2,12,1600
43,1,51,2,12,1250
43,0,46,2,9,1300
43,0,40,8,12,1800
43,0,30,2,10,1300
43,0,39,2,12,1150
43,1,70,2,12,0
43,1,42,2,9,1100
43,0,31,8,9,1300
43,0,43,8,6,1000
43,0,23,2,13,850
43,0,53,2,6,4000
43,1,31,2,12,788
43,0,53,2,6,0
43,0,29,2,12,1800
43,0,42,2,7,1500
43,0,69,2,9,0
43,0,32,2,12,3600
43,0,31,2,12,1600
43,0,44,2,9,1538
43,0,64,2,6,0
43,0,45,2,12,3700
43,0,59,2,6,1500
43,0,37,2,11,800
43,0,40,2,9,4000
43,0,28,2,12,2000
43,0,47,2,6,1500
43,0,31,2,15,3077
43,0,51,2,12,3000
43,0,57,2,5,2000
43,0,39,2,15,1970
43,1,51,2,16,500
43,1,42,2,7,800
43,0,42,2,12,1660
43,0,38,8,12,2000
43,0,61,2,11,2500
43,1,38,2,5,320
43,0,42,2,12,2400
43,0,24,8,6,850
43,1,43,8,4,394
43,0,30,2,9,1100
43,0,40,8,6,960
43,0,86,8,1,0
43,0,56,8,2,1500
43,1,60,8,4,1100
43,1,41,8,9,788
43,0,53,2,4,1400
43,0,56,2,1,0
43,0,32,2,10,1300
43,0,68,2,5,100
43,0,66,2,3,500
43,1,45,8,1,0
43,0,32,2,12,1500
43,0,53,2,5,1600
43,0,49,2,5,1576
43,0,62,2,6,450
43,1,38,8,11,420
43,0,51,2,1,788
43,0,39,2,4,0
43,0,37,2,9,7000
43,0,58,2,6,5000
43,0,36,2,12,3000
43,0,51,2,4,200
43,1,58,8,3,0
43,0,66,2,6,85
43,1,54,8,5,0
43,0,58,2,5,1080
43,0,74,2,5,0
43,0,59,2,4,100
43,0,58,2,6,2000
43,0,55,8,5,110
43,0,33,2,12,2200
43,1,49,2,6,2150
43,0,45,8,5,1295
43,1,66,2,6,0
43,0,43,2,12,7000
43,0,58,2,9,5000
43,0,71,2,16,2000
43,1,36,2,12,1150
43,0,65,2,5,3000
43,0,41,2,12,1600
43,1,41,2,16,1800
43,1,61,2,1,400
43,0,51,2,5,850
43,1,48,2,10,3500
43,0,62,2,1,1000
43,0,34,2,6,788
43,1,54,2,1,150
43,0,32,2,7,1600
43,1,33,2,7,300
43,1,21,2,10,800
43,0,66,2,6,1800
43,0,35,2,7,1600
43,0,59,2,5,1260
43,0,30,2,4,950
43,0,33,2,7,1000
43,1,43,2,9,200
43,1,51,2,9,1500
43,0,35,2,9,898
43,1,56,2,6,395
43,0,34,2,12,2400
43,0,49,2,7,2000
43,1,32,2,12,788
43,0,49,8,4,1600
43,0,53,4,9,1300
43,0,28,8,10,2000
43,0,33,2,12,1300
43,0,50,8,5,1200
43,1,48,8,2,600
43,0,30,2,16,2900
43,0,30,2,9,1200
43,0,29,2,7,2500
43,1,50,8,4,100
43,0,43,2,4,788
43,1,39,2,6,900
43,1,61,2,16,1600
43,0,31,2,11,1800
43,1,53,8,5,400
43,1,34,4,12,910
43,0,50,2,12,1500
43,1,34,2,12,2000
43,0,45,2,12,2300
43,0,46,8,12,1700
43,0,29,2,12,1500
43,0,53,2,5,1300
43,0,34,2,13,1600
43,0,42,2,11,2200
43,1,39,2,8,1500
43,1,46,2,5,1200
43,0,61,2,11,2000
43,0,57,2,5,1090
43,0,55,2,5,2500
43,0,56,2,6,1900
43,0,27,8,10,1300
43,0,56,2,5,1000
43,1,28,2,8,1100
43,0,23,2,6,1500
43,1,48,2,8,1200
43,0,26,2,12,2000
43,0,41,2,6,1064
43,0,57,2,7,3000
43,0,45,2,10,2000
43,1,29,2,12,1000
43,0,26,4,8,788
43,0,28,2,16,2300
43,1,34,2,9,900
43,0,40,2,5,1150
43,0,46,8,4,1000
43,0,31,2,6,1000
43,0,39,2,10,1400
43,1,30,2,10,600
43,0,35,2,11,2000
43,0,61,2,5,788
43,1,30,8,16,3400
43,1,53,2,15,4000
43,1,41,2,7,1000
43,0,41,2,6,2200
43,1,35,2,10,1200
43,0,42,2,9,2300
43,0,46,2,12,1500
43,0,37,8,2,1200
43,0,24,2,10,1400
43,0,33,8,6,800
43,1,53,2,2,390
43,0,43,2,16,2700
43,0,65,2,4,1000
43,1,56,2,4,0
43,0,40,2,9,1000
43,0,66,2,11,0
43,0,41,2,5,1500
43,0,49,8,6,1000
43,0,47,2,9,10000
43,0,40,2,12,3000
43,0,47,2,16,8000
43,0,58,2,16,5000
43,0,52,2,16,7000
43,0,36,2,16,4000
43,0,19,2,13,990
43,0,31,2,16,8000
43,0,54,4,12,8000
43,0,64,2,12,3200
43,0,58,2,6,1000
43,0,37,2,16,2900
43,0,62,2,16,2200
43,0,37,2,16,4000
43,0,47,2,16,3000
43,0,50,2,10,3000
43,0,57,2,6,2000
43,0,55,2,16,3500
43,1,38,2,12,900
43,0,41,2,12,4500
43,1,60,2,12,1627
43,0,40,2,6,1700
43,0,64,8,5,0
43,1,43,2,12,1000
43,1,58,2,8,800
43,0,55,8,12,2100
43,0,42,2,12,3400
43,1,38,2,16,10000
43,1,52,8,5,788
43,1,31,8,12,1500
43,0,42,2,10,2000
43,1,57,2,12,823
43,0,47,4,12,1200
43,0,45,2,16,2400
43,1,67,8,12,1221
43,0,45,8,16,1800
43,0,51,2,12,3000
43,0,24,2,12,2800
43,0,32,2,12,6000
43,0,41,2,12,1000
43,1,31,2,16,1200
43,1,52,2,16,1800
43,1,35,2,12,1200
43,0,60,2,9,2500
43,1,43,2,15,1500
43,0,41,2,1,2200
43,0,51,8,1,2000
43,0,59,2,3,1200
43,1,53,8,12,1500
43,1,58,2,9,1000
43,0,24,2,12,1800
43,0,45,2,6,1600
43,1,59,2,12,1400
43,0,33,2,12,3500
43,0,30,2,12,1300
43,1,29,2,12,1300
43,1,39,2,12,2400
43,0,37,2,12,3900
43,1,37,2,7,1100
43,1,23,0,12,1000
43,1,74,2,1,788
43,0,62,8,4,1600
43,1,21,2,2,800
43,0,37,2,9,5000
43,0,57,2,6,1000
43,0,46,8,8,2000
43,0,57,2,8,1000
43,0,30,8,11,1200
43,0,34,8,8,1500
43,0,25,2,12,900
43,0,31,2,10,2000
43,1,39,2,14,1600
43,0,56,4,9,1200
43,1,63,2,6,700
43,1,62,8,7,700
43,1,63,2,5,0
43,0,31,2,12,2000
43,1,64,2,1,20
43,1,42,4,2,788
43,1,20,2,7,550
43,0,23,4,5,700
43,0,29,2,1,800
43,0,36,2,16,5000
43,0,53,2,9,2200
43,0,23,2,12,2350
43,0,47,2,12,2000
43,0,42,2,16,16700
43,0,42,2,12,1000
43,0,31,8,9,1800
43,0,46,2,16,2500
43,0,66,2,12,3500
43,0,64,2,3,3500
43,1,48,2,1,1290
43,1,46,2,16,1200
43,0,42,2,12,1500
43,1,54,2,8,788
43,1,47,2,12,1006
43,0,44,2,12,1200
43,0,38,0,7,1600
43,1,34,2,12,1000
43,0,61,2,14,2000
43,0,49,2,16,5000
43,0,44,8,12,2500
43,0,37,2,12,1400
43,1,48,0,6,1200
43,0,32,2,7,1200
43,0,32,2,6,1600
43,0,35,2,10,2500
43,1,28,2,13,1500
43,1,54,2,12,1060
43,0,25,2,12,2500
43,0,49,2,6,1500
43,1,28,2,11,1000
43,0,44,4,11,1800
43,0,56,2,12,2600
43,0,24,2,5,500
43,0,67,2,6,2000
43,0,24,2,13,1400
43,0,31,2,9,1100
43,0,55,2,1,20000
43,0,55,2,16,8000
43,0,35,2,16,1000
43,0,63,2,16,3500
43,1,46,2,14,1250
43,1,68,2,16,1800
43,1,34,2,8,1500
43,0,36,2,14,8000
43,1,39,2,16,1500
43,1,61,2,16,6500
43,0,52,2,7,1860
43,1,51,2,16,10000
43,1,67,2,11,1000
43,0,46,8,16,1250
43,0,61,2,6,1400
43,0,33,4,11,1400
43,1,45,2,5,400
43,0,43,2,11,1200
43,0,34,2,10,1500
43,1,39,4,9,788
43,0,46,2,12,5000
43,1,63,4,12,990
43,1,45,4,16,1300
43,0,37,2,16,7000
43,0,64,2,16,1200
43,0,37,2,11,900
43,0,75,2,16,788
43,1,40,2,12,1053
43,1,45,2,12,1000
43,0,23,4,7,1070
43,1,68,4,5,1300
43,1,45,2,16,3000
43,0,30,2,7,400
43,0,71,4,3,1500
43,0,39,2,6,980
43,0,31,2,10,788
43,0,28,2,12,1350
43,0,25,2,11,1083
43,1,67,2,6,0
43,0,48,2,16,10000
43,0,39,2,16,8000
43,0,48,2,16,1700
43,0,49,2,9,1000
43,0,32,8,1,1800
43,0,36,2,11,1200
43,0,43,2,1,1000
43,0,45,8,10,2000
43,1,56,2,9,850
43,0,64,8,2,500
43,1,61,2,4,1400
43,0,43,2,12,2500
43,0,39,2,6,1200
43,0,55,2,6,1100
43,0,32,4,6,1150
43,0,23,2,11,1200
43,0,45,8,7,2100
43,0,36,8,6,800
43,1,35,2,9,788
43,0,46,2,13,5000
43,0,48,2,5,1350
43,0,49,2,5,1100
43,0,34,8,9,1400
43,0,45,2,12,1100
43,0,24,8,9,2000
43,0,70,4,9,500
43,0,64,2,4,1200
43,0,53,2,5,1800
43,0,30,2,12,1600
43,0,23,2,9,900
43,1,21,2,12,900
43,0,54,2,9,0
43,0,69,2,5,0
43,0,25,8,9,1100
43,0,40,2,6,1800
43,0,69,2,4,0
43,0,54,2,12,1600
43,0,36,2,13,4500
43,0,44,8,15,5000
43,0,34,2,5,1480
43,0,52,2,4,0
43,0,32,2,8,1000
43,0,59,2,3,0
43,0,31,2,12,2400
43,0,51,2,6,3000
43,0,60,2,16,5000
43,1,61,2,9,500
43,0,52,2,16,10000
43,0,74,2,16,3500
43,0,38,2,16,4000
43,0,48,2,16,9000
43,0,72,2,16,10000
43,1,42,2,16,3009
43,0,34,2,12,1173
43,0,27,2,12,3600
43,0,50,2,13,2225
43,0,32,2,16,2000
43,0,56,2,16,4200
43,0,25,2,14,1500
43,1,45,2,16,4800
43,0,44,2,13,2500
43,1,38,8,16,4470
43,0,46,2,16,3800
43,1,27,2,12,1000
43,1,41,2,16,2300
43,1,57,2,11,100
43,0,24,2,16,1500
43,1,43,2,5,0
43,1,50,8,16,11000
43,1,50,8,16,11000
43,0,58,2,12,5000
43,0,40,2,16,4100
43,1,20,8,16,400
43,0,29,2,16,2000
43,1,50,2,16,5000
43,1,27,2,16,2000
43,0,32,2,5,1200
43,1,27,2,16,3000
43,0,58,2,16,5000
43,0,55,2,14,4000
43,0,66,2,4,0
43,0,30,2,16,1500
43,0,29,2,15,1730
43,1,24,2,16,1300
43,0,22,2,16,400
43,0,55,2,12,8000
43,0,56,2,6,2400
43,0,30,2,16,5000
43,0,25,2,16,4500
43,1,51,2,16,3000
43,1,47,2,16,3500
43,1,40,4,16,4000
43,1,34,2,16,4500
43,0,36,2,7,1400
43,0,46,2,16,6000
43,0,47,2,12,4000
43,1,27,2,12,1600
43,0,59,2,16,6000
43,1,35,2,16,6000
43,0,41,2,16,7000
43,0,28,2,16,7500
43,1,40,2,16,1200
43,0,61,2,16,15000
43,0,33,2,16,4000
43,1,58,2,16,3000
43,1,53,2,16,7000
43,1,27,2,16,500
43,0,28,2,16,2200
43,0,23,2,16,2000
43,1,28,2,16,1900
43,0,66,8,2,1100
43,0,40,2,16,20000
43,1,48,2,16,2000
43,0,60,8,11,1613
43,0,42,2,12,3800
43,0,28,2,16,3000
43,1,49,2,16,5000
43,0,23,2,16,2500
43,1,34,2,16,4000
43,0,31,2,12,1400
43,1,35,2,9,10000
43,1,51,2,16,5000
43,0,20,2,16,820
43,1,36,2,16,5000
43,0,39,6,16,8000
43,1,52,2,5,2000
43,0,68,2,12,0
43,1,57,2,16,15000
43,1,27,2,16,2000
43,1,49,2,15,3500
43,1,33,2,16,2100
43,1,25,2,12,2600
43,0,39,2,16,3200
43,0,63,2,12,788
43,1,39,2,16,3000
43,0,47,2,12,10000
43,0,61,2,12,5000
43,0,29,8,16,6000
43,1,49,4,12,2500
43,1,49,8,12,1600
43,1,34,2,12,1500
43,1,55,4,10,600
43,0,55,2,12,1800
43,0,32,8,16,2900
43,0,50,2,15,2500
43,0,29,2,13,3800
43,1,62,2,16,5000
43,0,52,2,12,2000
43,0,64,2,14,5200
43,1,59,2,16,12000
43,0,49,2,16,10000
43,0,49,2,16,5000
43,1,67,2,12,0
43,1,34,2,16,11400
43,0,46,2,16,15000
43,0,59,2,16,3000
43,1,32,2,16,1900
43,0,50,2,16,10000
43,1,55,2,16,300
43,1,46,2,12,3000
43,0,64,2,12,7000
43,1,34,2,14,8000
43,1,56,2,16,6000
43,1,29,2,16,2200
43,0,70,2,16,12000
43,0,54,2,16,15000
43,0,44,2,16,16000
43,0,46,2,16,2000
43,0,40,2,16,5500
43,1,43,2,16,13000
43,0,46,8,16,7500
43,1,64,2,16,5500
43,0,55,8,15,2000
43,1,54,2,12,1500
43,1,31,2,16,6000
43,1,90,8,9,0
43,0,31,2,14,5100
43,0,50,2,12,3000
43,1,45,2,16,6000
43,0,50,2,16,4500
43,0,40,2,16,5000
43,1,58,2,16,6000
43,1,44,2,16,7000
43,0,32,2,16,6000
43,0,51,2,12,5000
43,1,54,2,7,1000
43,1,46,2,16,16000
43,0,32,2,16,7500
43,0,37,2,16,7100
43,0,37,2,16,3000
43,1,80,2,16,500
43,0,38,2,16,6000
43,1,34,2,16,12500
43,0,44,2,16,14000
43,1,47,2,16,10000
43,1,49,2,16,20000
43,0,75,2,6,5000
43,0,55,2,16,3500
43,1,47,2,16,3000
43,0,54,4,16,2500
43,0,38,2,16,7000
43,1,25,2,16,1300
43,0,60,2,12,7000
43,1,30,2,16,1200
43,0,56,2,16,12000
43,0,34,2,16,12000
43,1,35,2,16,10000
43,0,30,8,16,5200
43,1,38,2,16,10000
43,0,69,2,8,3000
43,1,22,2,14,1800
43,0,57,2,16,8500
43,1,53,2,16,8000
43,0,64,2,16,18000
43,0,72,2,15,10000
43,0,40,2,16,30000
43,1,56,2,16,5000
43,1,20,2,15,900
43,1,44,8,12,1680
43,0,52,2,12,500
43,0,50,2,12,1200
43,0,67,8,3,2500
43,0,38,2,6,2000
43,1,50,2,6,1250
43,1,39,4,4,1200
43,1,41,8,7,600
43,0,50,2,16,2000
43,1,35,4,6,788
43,0,42,8,5,1500
43,1,55,4,16,11000
43,1,47,2,12,2800
43,0,64,2,16,8000
43,0,58,4,8,1500
43,0,52,2,5,1850
43,0,20,2,12,1000
43,0,45,2,16,6000
43,1,56,2,12,1900
43,0,36,2,16,3000
43,0,35,2,16,1500
43,0,33,8,12,1200
43,0,32,2,16,5000
43,1,32,2,15,4000
43,1,39,8,16,2700
43,1,49,2,12,4800
43,0,56,8,12,1100
43,1,42,4,12,1250
43,1,45,4,9,1380
43,1,64,2,16,1200
43,0,52,2,16,5000
43,1,37,2,12,2500
43,1,35,2,16,1300
43,1,54,2,7,1400
43,0,44,2,12,1800
43,0,49,2,12,2000
43,0,51,2,5,1600
43,1,58,2,12,400
43,0,30,4,7,788
43,1,53,4,11,1500
43,0,21,2,15,1250
43,1,56,4,12,1200
43,1,35,2,14,3000
43,0,38,2,11,1500
43,0,44,2,16,5000
43,0,75,2,5,2500
43,1,39,2,7,1576
43,1,49,2,16,3000
43,0,33,2,12,2800
43,0,25,2,14,2400
